city,state,lat,lng
Fort Riley,KS,39.1064,-96.8117
Sallisaw,OK,35.4606,-94.8072
Glenwood,IL,41.541,-87.6118
Evergreen,CO,39.6349,-105.3356
Sutherlin,OR,43.3882,-123.3242
Chanute,KS,37.6695,-95.4621
North Madison,OH,41.8297,-81.0507
Valley Center,KS,37.8332,-97.3646
Covington,TN,35.566,-89.6482
Rock Falls,IL,41.7724,-89.6928
West Long Branch,NJ,40.2883,-74.0185
Perryton,TX,36.3928,-100.7976
Lely Resort,FL,26.0889,-81.7031
Monmouth,IL,40.914,-90.6425
Conover,NC,35.7154,-81.2174
Jefferson City,TN,36.1201,-83.4829
Innsbrook,VA,37.6552,-77.5775
Olney,IL,38.7285,-88.0839
Old Forge,PA,41.3704,-75.7409
Golden Valley,AZ,35.206,-114.2327
Guadalupe,CA,34.9609,-120.5735
Georgetown,SC,33.3594,-79.2958
Ephrata,WA,47.3122,-119.5341
Bondurant,IA,41.6985,-93.4556
Dunn,NC,35.3114,-78.6129
Corrales,NM,35.2366,-106.6191
Joshua,TX,32.458,-97.3849
Gering,NE,41.8275,-103.6622
Sheboygan Falls,WI,43.729,-87.8266
Navasota,TX,30.3873,-96.0901
Kaufman,TX,32.5766,-96.3158
Oak Grove,MO,39.0075,-94.1282
Summit Park,UT,40.7423,-111.5872
Perryville,MO,37.7263,-89.8759
Payette,ID,44.0788,-116.9255
Monona,WI,43.054,-89.3334
Duvall,WA,47.7354,-121.9726
Hampshire,IL,42.1124,-88.5118
Lake Geneva,WI,42.5824,-88.4281
Cameron,MO,39.7444,-94.2329
Harrisburg,SD,43.4324,-96.7041
Edgewater,MD,38.9373,-76.5572
Village of Waukesha,WI,42.9601,-88.248
Black Mountain,NC,35.6144,-82.3274
Cottage Grove,WI,43.0922,-89.2054
Hillsboro,TX,32.0093,-97.115
Centerville,GA,32.6342,-83.6853
Richland Hills,TX,32.8095,-97.2273
Gonzales,CA,36.5055,-121.4427
McGregor,FL,26.5611,-81.9134
Seaford,DE,38.6538,-75.611
Hollymead,VA,38.1266,-78.4386
Socorro,NM,34.0543,-106.9065
Summit View,WA,47.1343,-122.3467
Lewistown,PA,40.5964,-77.573
Malverne,NY,40.6746,-73.6721
Big Rapids,MI,43.6992,-85.4806
Farmingdale,NY,40.7328,-73.4468
Houghton,MI,47.1118,-88.5675
Cumming,GA,34.2063,-84.1339
Center Line,MI,42.4805,-83.0274
Viola,NY,41.1288,-74.0855
Conning Towers Nautilus Park,CT,41.385,-72.0684
Northfield,NJ,39.3718,-74.5543
Sioux Center,IA,43.0748,-96.1707
Derby,CO,39.84,-104.9172
Ahuimanu,HI,21.4379,-157.8404
Gulf Hills,MS,30.4367,-88.815
Brunswick,MD,39.318,-77.6253
Fort Belvoir,VA,38.7119,-77.1459
Austell,GA,33.8201,-84.6451
Lock Haven,PA,41.1365,-77.4521
Edgewood,KY,39.0092,-84.5604
Upper Saddle River,NJ,41.0634,-74.0985
Selah,WA,46.6481,-120.539
Carrollton,VA,36.9382,-76.5238
Hastings-on-Hudson,NY,40.9904,-73.8799
Prairie View,TX,30.0847,-95.9892
Independence,KS,37.2119,-95.7327
Fort Irwin,CA,35.2477,-116.6834
Swissvale,PA,40.4206,-79.8859
Mukwonago,WI,42.857,-88.3269
Beecher,MI,43.0903,-83.7039
Barre,VT,44.1998,-72.5085
Miles City,MT,46.4059,-105.8385
Orange Beach,AL,30.2942,-87.5849
Kenilworth,NJ,40.6781,-74.289
Waite Park,MN,45.5313,-94.2528
Pleasant Hills,PA,40.3298,-79.9596
Plain City,UT,41.3071,-112.0877
Kronenwetter,WI,44.8164,-89.5807
Lamesa,TX,32.7333,-101.9541
Firebaugh,CA,36.8533,-120.4535
Blacklick Estates,OH,39.9049,-82.8655
La Cresta,CA,35.3972,-118.9892
Clinton,OK,35.5069,-98.9706
Vega Alta,PR,18.4151,-66.3211
Cedar Hills,OR,45.5047,-122.8053
Crete,IL,41.4401,-87.6235
Twin Rivers,NJ,40.2631,-74.4917
Odessa,FL,28.1821,-82.553
Senatobia,MS,34.6081,-89.9762
Los Altos Hills,CA,37.3669,-122.1387
Alondra Park,CA,33.8885,-118.335
Stanwood,WA,48.2449,-122.3426
St. Francis,MN,45.3991,-93.3901
Princeton,IN,38.3553,-87.5784
Harrisburg,IL,37.7374,-88.5457
Liberty Hill,TX,30.6638,-97.9063
Travelers Rest,SC,34.9582,-82.4412
Newton,NJ,41.0534,-74.7527
Sitka,AK,57.2401,-135.3152
Cushing,OK,35.9794,-96.7609
Parkville,MO,39.2005,-94.7225
Highgrove,CA,34.0106,-117.3098
Park City,UT,40.6502,-111.5013
Hood River,OR,45.7092,-121.526
Winnemucca,NV,40.9645,-117.7247
Wading River,NY,40.9464,-72.823
Orland,CA,39.7461,-122.1856
Elwood,IN,40.2738,-85.8374
Runnemede,NJ,39.8522,-75.074
Lucas,TX,33.0942,-96.5797
Applewood,CO,39.7523,-105.1604
Mount Joy,PA,40.1106,-76.5065
Orrville,OH,40.848,-81.7743
Piedmont,OK,35.6781,-97.7526
Eaton,OH,39.7506,-84.6342
Carl Junction,MO,37.1668,-94.5469
Sunnyvale,TX,32.7974,-96.5577
Westwego,LA,29.9058,-90.1434
Atmore,AL,31.0927,-87.4762
Westmere,NY,42.6884,-73.8744
Virginia,MN,47.5168,-92.5127
Brookhaven,PA,39.8715,-75.3918
Abingdon,VA,36.709,-81.9713
Oberlin,OH,41.286,-82.2198
Menominee,MI,45.1221,-87.6234
Kenwood,OH,39.2066,-84.375
Rhinelander,WI,45.6358,-89.4261
Maryville,IL,38.7264,-89.9647
White Knoll,SC,33.8902,-81.2391
Long Grove,IL,42.1967,-88.0058
Clinton,NC,35.0004,-78.3313
St. Marys,OH,40.5476,-84.3926
Mantua,VA,38.8526,-77.2571
Greenville,RI,41.882,-71.5549
Bay Minette,AL,30.893,-87.7912
Charlestown,IN,38.427,-85.6677
Thompson's Station,TN,35.8106,-86.9003
Winooski,VT,44.4948,-73.1846
Stayton,OR,44.8034,-122.7984
Los Fresnos,TX,26.075,-97.4875
Trinidad,CO,37.1751,-104.4908
Montrose,VA,37.52,-77.3772
Murphy,MO,38.4922,-90.4856
Pulaski,TN,35.1933,-87.035
Flushing,MI,43.0637,-83.8403
Northlake,TX,33.0809,-97.2548
Hatboro,PA,40.1775,-75.1055
Fort Stockton,TX,30.8926,-102.8842
Paris,IL,39.6148,-87.6903
Emmett,ID,43.8693,-116.4916
Congers,NY,41.1491,-73.9457
Village St. George,LA,30.3598,-91.0672
Camden,SC,34.257,-80.609
Denison,IA,42.0162,-95.3528
Mystic Island,NJ,39.5659,-74.3831
Ave Maria,FL,26.3218,-81.4397
Monticello,AR,33.6257,-91.7934
Downingtown,PA,40.0076,-75.7019
Gettysburg,PA,39.8304,-77.2339
Franklin,VA,36.6831,-76.9386
Mason,MI,42.5806,-84.4427
Ogden,NC,34.2656,-77.7966
Price,UT,39.604,-110.8003
Corbin,KY,36.9323,-84.1006
Mount Rainier,MD,38.9423,-76.9645
Milan,TN,35.9126,-88.7554
Greenbriar,VA,38.8717,-77.397
Savage,MD,39.1485,-76.8228
Valley Falls,SC,35.0073,-81.9692
Camp Swift,TX,30.1885,-97.2933
New Prague,MN,44.5459,-93.5755
Oradell,NJ,40.9562,-74.0314
Watsessing,NJ,40.7866,-74.2007
Springfield,FL,30.1711,-85.609
Richfield,UT,38.7613,-112.0931
Somers,WI,42.6411,-87.8919
Wilmington Manor,DE,39.6858,-75.5849
Castle Shannon,PA,40.3664,-80.0194
Albertville,MN,45.2364,-93.6618
Baltimore Highlands,MD,39.2355,-76.6367
Croton-on-Hudson,NY,41.2005,-73.9001
Wytheville,VA,36.953,-81.0881
West Livingston,TX,30.6957,-95.0097
Orono,MN,44.9657,-93.5908
Bellevue,OH,41.2745,-82.8403
Wilson,PA,40.6844,-75.2407
Roxboro,NC,36.3879,-78.9812
Scappoose,OR,45.7582,-122.873
Baywood,NY,40.7533,-73.2899
Spotswood,NJ,40.3949,-74.392
Druid Hills,GA,33.7842,-84.3272
Camp Hill,PA,40.2422,-76.9274
Cuero,TX,29.1023,-97.2871
Atco,NJ,39.7682,-74.8618
Sequim,WA,48.0746,-123.0945
Maplewood,MO,38.6121,-90.324
Corning,CA,39.9283,-122.1819
Middleborough Center,MA,41.8945,-70.926
Hornell,NY,42.3333,-77.6633
Santa Clara,UT,37.1312,-113.656
Dade City,FL,28.3565,-82.1942
Westgate,FL,26.6994,-80.0989
Four Corners,MD,39.0235,-77.0102
South Kensington,MD,39.0188,-77.0785
Dock Junction,GA,31.2031,-81.5155
Brook Highland,AL,33.4359,-86.6849
Enoch,UT,37.7669,-113.0449
Brentwood,MO,38.6194,-90.3475
York,NE,40.8701,-97.5928
St. Martin,MS,30.44,-88.8652
Butler,NJ,40.999,-74.3472
Mahtomedi,MN,45.0619,-92.966
Rolling Hills Estates,CA,33.7783,-118.3509
Rawlins,WY,41.7849,-107.2265
Parkville,PA,39.7859,-76.9686
Bellevue,PA,40.4945,-80.055
Berkeley,MO,38.7439,-90.3361
Mount Ivy,NY,41.1927,-74.0296
Wynne,AR,35.2322,-90.7897
North Bay Village,FL,25.8487,-80.1535
Kirby,TX,29.4614,-98.3855
Sky Lake,FL,28.4611,-81.3913
South Weber,UT,41.1334,-111.9393
Southwood Acres,CT,41.9582,-72.5726
Johnstown,NY,43.0073,-74.3755
Pea Ridge,AR,36.4495,-94.1218
Fletcher,NC,35.4316,-82.5039
Port Jefferson,NY,40.9466,-73.0577
Wyoming,MN,45.3365,-92.9766
Hillside,IL,41.8675,-87.9019
Wagoner,OK,35.9645,-95.3785
Union,SC,34.7235,-81.6248
Ketchikan,AK,55.3556,-131.6698
Alliance,NE,42.1025,-102.8766
Antigo,WI,45.141,-89.1552
Interlaken,CA,36.9505,-121.7363
Butner,NC,36.1285,-78.7501
Dormont,PA,40.3941,-80.0377
Wickenburg,AZ,33.9837,-112.7669
Sabana Seca,PR,18.4273,-66.1809
Oak Brook,IL,41.8373,-87.9516
Helena Valley West Central,MT,46.6634,-112.0604
Vinton,VA,37.2746,-79.8887
Woodfin,NC,35.6457,-82.5915
Robinwood,MD,39.6265,-77.663
Tuttle,OK,35.3068,-97.7564
Twin Lakes,CO,39.8229,-105.0036
Newport,AR,35.6234,-91.2322
Fruitvale,CO,39.0933,-108.4789
Pismo Beach,CA,35.1487,-120.6493
Island Lake,IL,42.2782,-88.1999
Montpelier,VT,44.2659,-72.5717
Commerce,GA,34.2134,-83.4733
Harrison,TN,35.1271,-85.1453
Wahpeton,ND,46.2722,-96.6118
Floresville,TX,29.1451,-98.1651
Sunbury,OH,40.2485,-82.8806
Jackson,WI,43.3233,-88.1666
Hillsdale,MI,41.9267,-84.6356
Midway City,CA,33.7452,-117.9849
Quincy,WA,47.2344,-119.853
Dumbarton,VA,37.613,-77.5066
Siler City,NC,35.7251,-79.456
Pomona,NJ,39.4688,-74.5502
Grand Blanc,MI,42.9258,-83.6181
St. Joseph,MI,42.0968,-86.4849
Perry,IA,41.8387,-94.0938
Lake of the Woods,VA,38.3343,-77.7599
Fort Dix,NJ,40.006,-74.6089
Fern Park,FL,28.6485,-81.3458
Lincolnshire,IL,42.1958,-87.9182
Carnegie,PA,40.408,-80.0861
Latrobe,PA,40.3125,-79.3825
Princeton,IL,41.3807,-89.464
Rockton,IL,42.4445,-89.0634
Cullowhee,NC,35.3097,-83.1816
Bermuda Dunes,CA,33.7435,-116.2874
Jennings Lodge,OR,45.3927,-122.6152
Etowah,NC,35.3061,-82.5902
Oak Grove,KY,36.6686,-87.4216
Lexington,TN,35.6618,-88.3944
Tuba City,AZ,36.125,-111.2467
Silvis,IL,41.4976,-90.4101
North Bend,WA,47.49,-121.7741
Farr West,UT,41.3015,-112.0318
Nibley,UT,41.6726,-111.8461
Dayton,NJ,40.3768,-74.5112
Mascotte,FL,28.611,-81.9106
Woodland Park,CO,38.9985,-105.0594
South Beloit,IL,42.4825,-89.026
Glen Ridge,NJ,40.8041,-74.2043
Three Rivers,MI,41.947,-85.6281
Quincy,FL,30.5661,-84.5858
Oak Hill,WV,37.9844,-81.1277
Taneytown,MD,39.6569,-77.1683
Thompsonville,CT,41.9915,-72.5965
Nevada,MO,37.8445,-94.3492
Gold River,CA,38.6268,-121.2488
Port LaBelle,FL,26.7565,-81.3827
South San Gabriel,CA,34.0488,-118.0961
Uniontown,OH,40.9635,-81.4062
Round Lake Park,IL,42.3309,-88.075
Meraux,LA,29.9284,-89.9179
Basking Ridge,NJ,40.7061,-74.5568
Bernardsville,NJ,40.7268,-74.5918
California Polytechnic State University,CA,35.3053,-120.6655
Blair,NE,41.5416,-96.1359
Garden City Park,NY,40.7435,-73.6639
Dunellen,NJ,40.5903,-74.4656
Bellwood,VA,37.406,-77.4363
West Dundee,IL,42.0981,-88.3066
Stuttgart,AR,34.4952,-91.5487
Ashland,WI,46.5799,-90.8713
Dalhart,TX,36.058,-102.5123
Lihue,HI,21.9721,-159.3564
Brevard,NC,35.2438,-82.7265
Broadview,IL,41.8583,-87.8562
Tyrone,GA,33.4752,-84.5941
Beacon Square,FL,28.2118,-82.7504
Dexter,MO,36.7928,-89.9632
Clarkston Heights-Vineland,WA,46.377,-117.092
Acton,CA,34.4956,-118.1858
Whitmore Lake,MI,42.4258,-83.753
Lansdowne,MD,39.2365,-76.6659
Fort Polk South,LA,31.0512,-93.2159
Moundsville,WV,39.9221,-80.7422
Newberry,FL,29.6382,-82.6061
Old Jefferson,LA,30.3776,-91.006
Lake Carmel,NY,41.461,-73.6683
South Boston,VA,36.7132,-78.9135
Bonner Springs,KS,39.0817,-94.8776
North Star,DE,39.755,-75.7331
Pinson,AL,33.7055,-86.6678
Brazil,IN,39.5226,-87.124
Grove City,PA,41.1572,-80.0894
Crestwood Village,NJ,39.9568,-74.3524
Park City,IL,42.3521,-87.8914
Groesbeck,OH,39.229,-84.5959
Lake Dallas,TX,33.1279,-97.0234
Yreka,CA,41.7291,-122.6312
Jersey Village,TX,29.8903,-95.5721
Northridge,OH,39.9971,-83.777
Winfield,IN,41.4097,-87.2623
Ponchatoula,LA,30.4402,-90.4428
Grand Ledge,MI,42.7534,-84.7448
Fanwood,NJ,40.6417,-74.3857
Prairie Grove,AR,35.9858,-94.3049
Reserve,LA,30.0741,-90.5557
Humboldt,TN,35.8271,-88.9058
Campbell,OH,41.0777,-80.5903
Ancient Oaks,PA,40.536,-75.5852
Farmville,VA,37.2959,-78.4002
Ashland,VA,37.7597,-77.4716
Ripon,WI,43.8436,-88.8386
Inverness,FL,28.8416,-82.3418
Hudsonville,MI,42.8632,-85.8627
Webster City,IA,42.4622,-93.8168
Breinigsville,PA,40.5394,-75.6347
Salida del Sol Estates,TX,26.3257,-98.4469
Kill Devil Hills,NC,36.0167,-75.6699
Palmyra,PA,40.3099,-76.5943
Marble Falls,TX,30.5649,-98.2768
Bennettsville,SC,34.6303,-79.6875
Macclenny,FL,30.2809,-82.1253
Oak Ridge,NC,36.174,-79.9916
Westlake Village,CA,34.1369,-118.822
Mount Horeb,WI,43.006,-89.7316
Jefferson,WI,43.0044,-88.8084
Mila Doce,TX,26.223,-97.9601
New London,WI,44.3949,-88.7395
Bedford,VA,37.336,-79.5179
Thousand Palms,CA,33.815,-116.3545
Heathcote,NJ,40.3878,-74.578
Manhasset,NY,40.7884,-73.6943
Bloomingdale,NJ,41.03,-74.3319
Baldwinsville,NY,43.1578,-76.3325
St. Johns,MI,43.0006,-84.5554
Fairlawn,OH,41.1271,-81.6216
Arcadia,FL,27.2215,-81.8585
Woodlake,CA,36.4122,-119.1
Ruidoso,NM,33.3646,-105.6434
Marshfield,MO,37.3424,-92.9107
Boonville,MO,38.9587,-92.7472
Hales Corners,WI,42.9409,-88.0491
Brighton,MI,42.5298,-83.7848
Dry Run,OH,39.1049,-84.3312
Indian River Estates,FL,27.3564,-80.2983
Bradford,PA,41.9605,-78.6412
Waller,WA,47.2035,-122.37
Lionville,PA,40.0524,-75.644
Eden Isle,LA,30.2268,-89.8043
Seward,NE,40.9099,-97.0957
Clinton,SC,34.4781,-81.8638
Ludington,MI,43.9573,-86.4434
Madras,OR,44.6483,-121.139
Port Jefferson Station,NY,40.9259,-73.0652
Brigantine,NJ,39.4138,-74.3787
West Haven-Sylvan,OR,45.5164,-122.7655
Park City,KS,37.8101,-97.3256
Lampasas,TX,31.064,-98.1824
Tolleson,AZ,33.4484,-112.256
Sans Souci,SC,34.8901,-82.4241
New Albany,MS,34.4909,-89.0201
Kenton,OH,40.6449,-83.6093
Georgetown,DE,38.6894,-75.3872
Glenside,PA,40.1032,-75.1517
Ripley,TN,35.7449,-89.5358
Southwest Ranches,FL,26.0476,-80.3751
Porters Neck,NC,34.2942,-77.7695
Connerton,FL,28.3022,-82.4624
Canfield,OH,41.0291,-80.7698
Hughson,CA,37.602,-120.866
Shorewood,MN,44.9034,-93.5905
St. Rose,LA,29.9649,-90.3088
Union,KY,38.9469,-84.6729
Kenai,AK,60.5619,-151.1985
Pittston,PA,41.3272,-75.7888
Dayton,TN,35.4912,-85.012
Wellington,KS,37.2625,-97.426
Lamar,CO,38.074,-102.6154
Mims,FL,28.6929,-80.8468
Shiprock,NM,36.7924,-108.7005
Clear Lake,IA,43.1347,-93.374
Hubbard,OH,41.1595,-80.5672
Ilion,NY,43.0114,-75.0396
Great Neck Plaza,NY,40.7869,-73.7262
Loughman,FL,28.238,-81.5686
Floris,VA,38.9347,-77.4084
Chehalis,WA,46.6638,-122.965
Homeland,CA,33.7459,-117.1132
River Oaks,TX,32.7767,-97.3985
Winters,CA,38.532,-121.9781
New Cumberland,PA,40.2297,-76.8764
Marion,NC,35.6777,-82.0017
Ojai,CA,34.4488,-119.2469
Swainsboro,GA,32.5866,-82.3345
Hewlett,NY,40.6422,-73.6942
Hitchcock,TX,29.2949,-95.03
London,KY,37.1175,-84.0767
Albion,MI,42.2478,-84.7572
Freeland,MI,43.5198,-84.1124
Montevallo,AL,33.1246,-86.8477
Inwood,FL,28.0391,-81.7677
Fort Scott,KS,37.8283,-94.7038
Southeast Arcadia,FL,27.1862,-81.8521
Wildewood,MD,38.3035,-76.547
Mount Sterling,KY,38.0648,-83.9472
East Kapolei,HI,21.3633,-158.041
Cos Cob,CT,41.0513,-73.5934
Waikoloa Village,HI,19.9443,-155.8053
Williston Park,NY,40.7587,-73.6465
Green,OR,43.1509,-123.3854
Berlin,NJ,39.7915,-74.9374
Longboat Key,FL,27.3926,-82.6341
Pocahontas,AR,36.2635,-90.9706
Decorah,IA,43.3012,-91.7839
Independence,OH,41.378,-81.6385
Ellwood City,PA,40.8619,-80.2829
Waikele,HI,21.4025,-158.0058
Crete,NE,40.6253,-96.9575
Fairwood,MD,38.9565,-76.778
Lexington,VA,37.7825,-79.4441
Hastings,MI,42.6498,-85.2886
Briarcliff Manor,NY,41.14,-73.8438
Iron Mountain,MI,45.8275,-88.0599
Haddon Heights,NJ,39.8792,-75.0645
Fairfax,CA,37.9886,-122.5952
Arroyo,PR,17.9706,-66.0598
Umatilla,OR,45.9119,-119.3133
Tell City,IN,37.9529,-86.7595
Wauseon,OH,41.5532,-84.141
Oroville East,CA,39.4947,-121.4866
Plymouth Meeting,PA,40.1097,-75.2803
Breaux Bridge,LA,30.2829,-91.9043
Landen,OH,39.3154,-84.2768
Hutchins,TX,32.6421,-96.7093
Catoosa,OK,36.1834,-95.768
Noble,OK,35.1381,-97.3695
Alamo Heights,TX,29.4828,-98.4682
Basehor,KS,39.1332,-94.9333
Pikeville,KY,37.4806,-82.5262
Cotati,CA,38.3278,-122.7092
Bremen,GA,33.7085,-85.1495
Palmyra,NJ,40.0025,-75.036
Vernon,WI,42.884,-88.2494
Aquia Harbour,VA,38.4598,-77.3806
Villa Hills,KY,39.0656,-84.5949
Forestbrook,SC,33.7242,-78.9677
Pacific,MO,38.4809,-90.754
Knoxville,IA,41.3188,-93.1024
Old Town,ME,44.9491,-68.7249
White Oak,PA,40.3415,-79.8008
Willow Oak,FL,27.9216,-82.0244
South Cleveland,TN,35.1096,-84.9097
Monahans,TX,31.6289,-103.0403
Escalon,CA,37.7912,-120.9982
Laurel Hill,VA,38.7026,-77.2422
Belen,NM,34.7115,-106.7986
Binghamton University,NY,42.0893,-75.9684
Inverness Highlands South,FL,28.8007,-82.3371
Leola,PA,40.0915,-76.1891
Kimberly,WI,44.267,-88.3378
Sebastopol,CA,38.4001,-122.8275
Jerseyville,IL,39.1176,-90.327
Dacula,GA,33.9815,-83.8952
Belle Isle,FL,28.4723,-81.3491
Eagle,CO,39.6366,-106.8125
Wetumpka,AL,32.5406,-86.2053
Creston,IA,41.0598,-94.365
Lander,WY,42.8312,-108.7599
Utuado,PR,18.27,-66.7048
West Samoset,FL,27.4702,-82.5552
Withamsville,OH,39.0628,-84.2808
Decatur,TX,33.2263,-97.5875
Millsboro,DE,38.5892,-75.3089
Belle Plaine,MN,44.6196,-93.7606
Hartsville,SC,34.3675,-80.0829
Ewa Villages,HI,21.3417,-158.0389
Tellico Village,TN,35.6984,-84.2641
Savannah,TN,35.221,-88.236
Trumann,AR,35.677,-90.5259
King,NC,36.2769,-80.3566
Cottonwood,CA,40.3903,-122.3156
Dripping Springs,TX,30.196,-98.0938
Archbald,PA,41.5077,-75.5453
Byron Center,MI,42.8121,-85.7279
DuBois,PA,41.1223,-78.7565
Lakes of the Four Seasons,IN,41.4074,-87.2202
Shields,MI,43.4211,-84.0747
Sandston,VA,37.512,-77.3149
Lecanto,FL,28.8359,-82.488
Aurora,MO,36.9673,-93.7184
Aubrey,TX,33.2874,-96.9622
Hudson Falls,NY,43.3042,-73.5819
Bloomfield,NM,36.7401,-107.9734
Bellbrook,OH,39.6383,-84.0864
Nyack,NY,41.0919,-73.9143
Franklin,CA,37.3275,-120.5321
Paradise,CA,39.7558,-121.6063
Magalia,CA,39.8228,-121.6078
Luquillo,PR,18.3719,-65.7221
Batesville,MS,34.3148,-89.9249
Caribou,ME,46.8662,-67.992
Garnet,CA,33.9179,-116.4796
Half Moon,NC,34.8297,-77.4591
Pleasantville,NY,41.1377,-73.7828
Nebraska City,NE,40.6762,-95.8613
St. Louis,MI,43.4082,-84.6118
Sappington,MO,38.526,-90.373
Forest City,NC,35.3339,-81.8702
Scottsburg,IN,38.6853,-85.7831
Alta Sierra,CA,39.1237,-121.0523
Woodlake,VA,37.4215,-77.6783
Blandon,PA,40.4447,-75.8799
Makawao,HI,20.848,-156.319
Clewiston,FL,26.7529,-80.9399
Richland,MS,32.2309,-90.1591
Page,AZ,36.9426,-111.5071
Clover Creek,WA,47.1404,-122.3827
Crookston,MN,47.7747,-96.6062
Staples,CT,41.1508,-73.3283
Charles Town,WV,39.2746,-77.8631
Washington,NJ,40.7587,-74.9825
Ladera Heights,CA,33.9972,-118.374
Kingston,RI,41.4738,-71.5236
Obetz,OH,39.8671,-82.9451
Gridley,CA,39.3622,-121.6971
Kingsland,TX,30.6651,-98.4545
Fair Plain,MI,42.0823,-86.4516
Northport,NY,40.9038,-73.3447
East Shoreham,NY,40.946,-72.8811
Cedarhurst,NY,40.6252,-73.7278
Wharton,NJ,40.8998,-74.5808
Russellville,KY,36.8394,-86.895
McCook,NE,40.2046,-100.6216
Heber,CA,32.7325,-115.5294
Napili-Honokowai,HI,20.9767,-156.6646
University Park,IL,41.4461,-87.7154
Emerson,NJ,40.9748,-74.024
Lincoln,AL,33.5935,-86.1365
Ocean Shores,WA,46.9684,-124.152
Corcoran,MN,45.1089,-93.5837
South Apopka,FL,28.657,-81.5058
Dahlonega,GA,34.5311,-83.9804
Walled Lake,MI,42.5379,-83.4786
Jasper,TX,30.9221,-93.9947
Bridge City,LA,29.9321,-90.1594
Washington,IA,41.2981,-91.6928
Rib Mountain,WI,44.9195,-89.6757
Lake Hallie,WI,44.8921,-91.4199
Hutchison,VA,38.9636,-77.411
Batesville,IN,39.2974,-85.2144
Mills River,NC,35.3853,-82.5854
Monticello,NY,41.6522,-74.6874
Lake Alfred,FL,28.1041,-81.7264
Brockport,NY,43.2137,-77.9404
Inverness,IL,42.1153,-88.1019
Lacy-Lakeview,TX,31.6292,-97.1052
La Follette,TN,36.3718,-84.1256
Riverdale Park,MD,38.9643,-76.9266
Flatwoods,KY,38.521,-82.7196
Glastonbury Center,CT,41.7016,-72.6002
Scotia,NY,42.8321,-73.9607
Ridley Park,PA,39.8785,-75.3251
Yorketown,NJ,40.3064,-74.3385
East Hills,NY,40.7958,-73.6292
Dunbar,WV,38.3688,-81.7345
Addis,LA,30.3652,-91.2658
North Riverside,IL,41.8461,-87.8263
Boyes Hot Springs,CA,38.3126,-122.4888
South Haven,IN,41.5438,-87.1367
Rumson,NJ,40.3626,-74.0046
Salem,IL,38.6279,-88.9591
Greenville,IL,38.8867,-89.3894
Clover,SC,35.1125,-81.2202
Charles City,IA,43.0646,-92.6745
Briar,TX,32.9882,-97.5526
Fort Pierce North,FL,27.4736,-80.3595
Mansfield Center,MA,42.0225,-71.218
Glenolden,PA,39.8996,-75.2919
Sandwich,IL,41.6497,-88.6179
Laurel,MT,45.6735,-108.7707
Mammoth Lakes,CA,37.6273,-118.99
Earlimart,CA,35.8914,-119.2721
Strasburg,VA,38.9961,-78.3549
Elkins Park,PA,40.0775,-75.128
Isanti,MN,45.4925,-93.2408
Sound Beach,NY,40.9578,-72.9725
Hiawatha,IA,42.0547,-91.6911
Delafield,WI,43.072,-88.3913
Kathleen,FL,28.1224,-82.0387
Gonzales,TX,29.5126,-97.4472
Globe,AZ,33.387,-110.7513
Robertsdale,AL,30.5535,-87.7023
Seminole,OK,35.2348,-96.6493
Seaside,OR,45.9889,-123.9214
Clarkston,WA,46.4161,-117.0505
Seminole,TX,32.7207,-102.6501
Mecca,CA,33.5767,-116.0645
Lockwood,MT,45.8199,-108.4072
Balm,FL,27.7542,-82.2882
Souderton,PA,40.311,-75.3224
Spotsylvania Courthouse,VA,38.1993,-77.5892
Grove,OK,36.5928,-94.7877
Keyport,NJ,40.4328,-74.2011
Neptune Beach,FL,30.3165,-81.4118
Greenville,AL,31.8437,-86.638
West Miami,FL,25.7578,-80.2969
Heber Springs,AR,35.4995,-92.0292
Marianna,FL,30.7943,-85.2259
Wescosville,PA,40.5617,-75.5489
Ormond-by-the-Sea,FL,29.3437,-81.0677
Delphos,OH,40.8465,-84.3368
Sausalito,CA,37.8581,-122.4933
La Junta,CO,37.9791,-103.5471
Church Hill,TN,36.5204,-82.7151
East Foothills,CA,37.3826,-121.8138
Collinsville,VA,36.7215,-79.9122
Rancho Calaveras,CA,38.1248,-120.857
Pike Creek,DE,39.7488,-75.695
Oceano,CA,35.1019,-120.6088
Taft,CA,35.1268,-119.4243
Broadview Park,FL,26.0978,-80.209
Prien,LA,30.1601,-93.2611
West Frankfort,IL,37.8997,-88.9301
Oakdale,NY,40.7375,-73.1344
Whitinsville,MA,42.1146,-71.6688
Trinity,NC,35.8756,-80.0093
Mentor-on-the-Lake,OH,41.7132,-81.3647
Rayne,LA,30.2403,-92.2668
Fowler,CA,36.6243,-119.6737
Sturgis,SD,44.411,-103.4973
Chesnut Hill,PA,40.7236,-75.2074
Chesterland,OH,41.5269,-81.3545
Robinson,IL,39.0089,-87.7333
Cortland,OH,41.3319,-80.7195
Morrilton,AR,35.1558,-92.7387
North Vernon,IN,39.0171,-85.6317
Roosevelt,UT,40.2924,-110.0093
Barrington,NJ,39.8689,-75.0514
Rockville,CT,41.8665,-72.4512
St. James,NC,33.9467,-78.1132
Fircrest,WA,47.2307,-122.5157
Perry,FL,30.109,-83.5821
"Islamorada, Village of Islands",FL,24.9407,-80.6098
Pacific,WA,47.261,-122.2507
Piñon Hills,CA,34.4437,-117.6214
Waveland,MS,30.293,-89.3905
